label	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41
0.8598598997161635	1.0	0.3	1.0	0.09368	0.05	0.01	0.4	0.1	0.06666666666666667	0.03333333333333333	0.0375	0.0	0.3025	1.0	0.0	0.0033333333333333335	0.010279999999999997	-0.03	0.01	0.4	-0.19999999999999998	-0.09999999999999999	0.03333333333333333	-0.049999999999999996	0.0	0.0	0.0	0.0	0.0033333333333333335	0.010279999999999997	-0.03	0.01	0.4	-0.19999999999999998	-0.09999999999999999	0.03333333333333333	-0.049999999999999996	0.0	0.0	0.0	0.0	0.0033333333333333335
0.8598598997161635	1.0	0.32	1.0	0.09368	0.05	0.06	0.4	0.1	0.06666666666666667	0.03333333333333333	0.0375	0.0	0.3025	1.0	0.0	0.08666666666666667	-0.009720000000000006	-0.03	0.06	0.4	-0.19999999999999998	-0.09999999999999999	0.03333333333333333	-0.049999999999999996	0.0	0.0	0.0	0.0	0.08666666666666667	-0.009720000000000006	-0.03	0.06	0.4	-0.19999999999999998	-0.09999999999999999	0.03333333333333333	-0.049999999999999996	0.0	0.0	0.0	0.0	0.08666666666666667
0.8598598997161635	1.0	0.32	1.0	0.10168	0.05	0.0	0.43333333333333335	0.1	0.06666666666666667	0.03333333333333333	0.0375	0.0	0.3025	1.0	0.0	0.03333333333333333	-0.0017199999999999993	-0.03	0.0	0.43333333333333335	-0.19999999999999998	-0.09999999999999999	0.03333333333333333	-0.049999999999999996	0.0	0.0	0.0	0.0	0.03333333333333333	-0.0017199999999999993	-0.03	0.0	0.43333333333333335	-0.19999999999999998	-0.09999999999999999	0.03333333333333333	-0.049999999999999996	0.0	0.0	0.0	0.0	0.03333333333333333
0.8598598997161635	1.0	0.34	1.0	0.10168	0.05	0.05	0.43333333333333335	0.1	0.06666666666666667	0.03333333333333333	0.0375	0.0	0.3025	1.0	0.0	0.08333333333333333	-0.02031999999999999	-0.05	0.05	0.43333333333333335	-0.30000000000000004	-0.13333333333333336	0.03333333333333333	-0.07500000000000001	0.0	0.0	0.0	0.0	0.08333333333333333	-0.02031999999999999	-0.05	0.05	0.43333333333333335	-0.30000000000000004	-0.13333333333333336	0.03333333333333333	-0.07500000000000001	0.0	0.0	0.0	0.0	0.08333333333333333
0.8598598997161635	1.0	0.34	1.0	0.10168	0.05	0.05	0.43333333333333335	0.1	0.06666666666666667	0.03333333333333333	0.0375	0.0	0.3025	1.0	0.0	0.05	-0.02031999999999999	-0.05	0.05	0.43333333333333335	-0.30000000000000004	-0.13333333333333336	0.03333333333333333	-0.07500000000000001	0.0	0.0	0.0	0.0	0.05	-0.02031999999999999	-0.05	0.05	0.43333333333333335	-0.30000000000000004	-0.13333333333333336	0.03333333333333333	-0.07500000000000001	0.0	0.0	0.0	0.0	0.05
0.8598598997161635	1.0	0.34	1.0	0.10168	0.05	0.05	0.43333333333333335	0.1	0.06666666666666667	0.03333333333333333	0.0375	0.0	0.3025	1.0	0.0	0.02	-0.02031999999999999	-0.05	0.05	0.43333333333333335	-0.30000000000000004	-0.13333333333333336	0.03333333333333333	-0.07500000000000001	0.0	0.0	0.0	0.0	0.02	-0.02031999999999999	-0.05	0.05	0.43333333333333335	-0.30000000000000004	-0.13333333333333336	0.03333333333333333	-0.07500000000000001	0.0	0.0	0.0	0.0	0.02
0.8598598997161635	1.0	0.34	1.0	0.10168	0.05	0.05	0.43333333333333335	0.1	0.06666666666666667	0.03333333333333333	0.0375	0.0	0.3025	1.0	0.0	0.016666666666666666	-0.02031999999999999	-0.05	0.05	0.43333333333333335	-0.30000000000000004	-0.13333333333333336	0.03333333333333333	-0.07500000000000001	0.0	0.0	0.0	0.0	0.016666666666666666	-0.02031999999999999	-0.05	0.05	0.43333333333333335	-0.30000000000000004	-0.13333333333333336	0.03333333333333333	-0.07500000000000001	0.0	0.0	0.0	0.0	0.016666666666666666
0.8598598997161635	1.0	0.34	1.0	0.10184	0.05	0.01	0.43333333333333335	0.1	0.06666666666666667	0.03333333333333333	0.0375	0.0	0.3025	1.0	0.0	0.0033333333333333335	-0.020159999999999997	-0.05	0.01	0.43333333333333335	-0.30000000000000004	-0.13333333333333336	0.03333333333333333	-0.07500000000000001	0.0	0.0	0.0	0.0	0.0033333333333333335	-0.020159999999999997	-0.05	0.01	0.43333333333333335	-0.30000000000000004	-0.13333333333333336	0.03333333333333333	-0.07500000000000001	0.0	0.0	0.0	0.0	0.0033333333333333335
0.8598598997161635	1.0	0.38	1.0	0.10944	0.05	0.05	0.4666666666666667	0.1	0.05	0.06666666666666667	0.0375	0.0	0.3025	1.0	0.0	0.09333333333333334	-0.03216000000000001	-0.05	0.05	0.4666666666666667	-0.30000000000000004	-0.1333333333333333	0.06666666666666667	-0.07500000000000001	0.0	0.0	0.0	0.0	0.09333333333333334	-0.03216000000000001	-0.05	0.05	0.4666666666666667	-0.30000000000000004	-0.1333333333333333	0.06666666666666667	-0.07500000000000001	0.0	0.0	0.0	0.0	0.09333333333333334
0.8598598997161635	1.0	0.38	1.0	0.11004	0.05	0.02	0.4666666666666667	0.1	0.06666666666666667	0.06666666666666667	0.0375	0.0	0.3025	1.0	0.0	0.006666666666666667	-0.031560000000000005	-0.05	0.02	0.4666666666666667	-0.30000000000000004	-0.11666666666666665	0.06666666666666667	-0.07500000000000001	0.0	0.0	0.0	0.0	0.006666666666666667	-0.031560000000000005	-0.05	0.02	0.4666666666666667	-0.30000000000000004	-0.11666666666666665	0.06666666666666667	-0.07500000000000001	0.0	0.0	0.0	0.0	0.006666666666666667
